MEDIA_ID,MEDIA_NAME,CNT,TIME(2025/03/27 12:54:45.623),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,
0,NewMedia,8199,134.69672,507753492422,0.44550,0.03865,134.45020,0.24651,319,1,0.40564,0.12602,1,0.40417,0.11296,0,,0.35281,0.35362,8.00711,0.87551,1,0.70185,0.24972,10.22705,0.87859,1,0,0.00000,21,
0,NewMedia,8229,135.18951,507758420485,0.40455,0.08749,134.71301,0.47650,320,1,0.40028,0.11307,1,0.40417,0.11296,0,,0.35685,0.35061,8.07797,0.88482,1,0.70678,0.24845,10.42117,0.88335,1,0,0.00000,21,
0,NewMedia,8258,135.66599,507763185179,0.40309,0.15748,135.20609,0.45988,321,1,0.40289,0.10107,1,0.40417,0.11296,0,,0.35439,0.35000,9.24276,0.88914,1,0.70373,0.24697,10.60281,0.89222,1,0,0.00000,21,
0,NewMedia,8283,136.07663,507767291717,0.42499,0.03956,135.68274,0.39389,322,1,0.39437,0.00211,1,0.40469,0.15370,0,,0.35119,0.34980,8.94805,0.92870,1,0.70118,0.24562,11.05150,0.93178,1,0,0.00000,21,
0,NewMedia,8301,136.37228,507770248303,0.41304,0.08297,136.09296,0.27934,323,1,0.39875,0.17038,1,0.40260,0.16204,0,,0.34973,0.35315,9.10226,0.89390,1,0.69991,0.24822,10.59845,0.89676,1,0,0.00000,21,
0,NewMedia,8311,136.53659,507771891384,0.40138,0.22374,136.43808,0.09853,324,1,0.40496,0.18713,1,0.40260,0.16204,0,,0.35005,0.35766,9.24971,0.90145,1,0.69929,0.25153,11.26993,0.90453,1,0,0.00000,21,
0,NewMedia,8366,137.43997,507780925079,0.22266,-0.37158,137.34146,0.09850,325,1,0.40038,0.15640,1,0.40260,0.16204,0,,0.34962,0.35677,9.87165,0.92870,1,0.69805,0.24722,10.89565,0.93178,1,0,0.00000,22,
0,NewMedia,8374,137.57141,507782239572,0.40566,0.10982,137.50580,0.06561,326,1,0.40726,-0.11181,1,0.40260,0.16204,0,,0.34796,0.35077,8.38285,1.03376,1,0.69698,0.24671,10.48247,1.09566,1,0,0.00000,22,
0,NewMedia,8381,137.68637,507783389038,0.38731,-0.26136,137.63721,0.04915,327,1,0.38905,-0.13085,1,0.40260,0.16204,0,,0.34729,0.35134,8.34950,1.11486,1,0.69614,0.24636,10.42117,1.06606,1,0,0.00000,22,
0,NewMedia,8444,138.72147,507793740156,0.40036,0.16176,137.75223,0.96925,328,1,0.40139,0.20661,1,0.38854,0.22593,0,,0.34653,0.35235,9.78910,0.88394,1,0.69624,0.24682,10.79263,0.88247,1,0,0.00000,22,
0,NewMedia,8461,139.00076,507796532896,0.36444,0.24786,138.73795,0.26280,329,1,0.22550,0.51863,1,0.38854,0.22593,0,,0.33797,0.36487,9.70600,0.90361,1,0.68664,0.25716,11.41275,0.91101,1,0,0.00000,22,
0,NewMedia,8485,139.39505,507800475958,0.21557,0.57614,139.16507,0.22998,330,1,0.29817,0.57768,1,0.38854,0.22593,0,,0.33967,0.36689,7.90090,0.89691,1,0.68933,0.25862,11.00910,0.89544,1,0,0.00000,22,
0,NewMedia,8499,139.62500,507802775506,0.27855,0.52865,139.41156,0.21344,331,1,0.23789,0.28116,1,0.38854,0.22593,0,,0.33524,0.36007,7.93329,0.89258,1,0.68389,0.25270,10.85918,0.89566,1,0,0.00000,22,
0,NewMedia,8519,139.95361,507806061656,0.23671,0.29567,139.69092,0.26270,332,1,0.23486,0.32169,1,0.38854,0.22593,0,,0.34014,0.35986,7.50429,0.89013,1,0.68995,0.25676,10.07180,0.89753,1,0,0.00000,22,
0,NewMedia,8537,140.24957,507809021006,0.30058,0.29054,139.97009,0.27948,333,1,0.40736,0.21205,1,0.38594,0.33056,0,,0.34843,0.35721,7.98616,0.90665,1,0.69702,0.25218,10.45910,0.90519,1,0,0.00000,22,
0,NewMedia,8557,140.57800,507812305375,0.42057,0.21186,140.26642,0.31158,334,1,0.46853,0.17986,1,0.38594,0.33056,0,,0.35089,0.35609,8.34882,0.92643,1,0.69972,0.25040,9.90076,0.92497,1,0,0.00000,21,
0,NewMedia,8574,140.85736,507815098866,0.45395,0.22291,140.59451,0.26283,335,1,0.21892,0.36957,1,0.38594,0.33056,0,,0.34933,0.35819,7.39542,0.94006,0,0.68997,0.25880,10.78656,0.93859,1,0,0.00000,21,
0,NewMedia,8583,141.00534,507816578870,0.20539,0.38448,140.92285,0.08250,336,1,0.19937,0.40099,0,0.38594,0.33056,0,,0.34933,0.35819,7.39542,0.92416,0,0.68927,0.25794,9.77539,0.92724,0,534,0.00000,21,
0,NewMedia,8605,141.36655,507820191008,0.22797,0.48915,141.31732,0.04922,337,1,0.23103,0.44368,1,0.38594,0.33056,0,,0.34590,0.36726,8.53917,0.92870,1,0.69460,0.26043,10.83767,0.93178,1,0,0.00000,22,
0,NewMedia,8636,141.87576,507825282982,0.22584,0.20843,141.48172,0.39404,338,1,0.22847,0.33585,1,0.38073,0.32685,0,,0.33849,0.36309,7.09139,0.91724,1,0.68910,0.26012,10.77495,0.92031,1,0,0.00000,22,
0,NewMedia,8652,142.13901,507827915490,0.19862,0.21048,141.94165,0.19736,339,1,0.20518,0.11614,1,0.23333,0.18426,0,,0.33900,0.36274,7.40564,0.86233,0,0.69191,0.24791,10.28604,0.86519,1,0,0.00000,22,
0,NewMedia,8675,142.51657,507831691113,0.21791,0.08823,142.15512,0.36143,340,1,0.23671,0.05347,1,0.19323,0.10833,0,,0.34348,0.35423,8.28349,0.86233,1,0.69342,0.24892,10.43894,0.86519,1,0,0.00000,22,
0,NewMedia,8691,142.77933,507834318616,0.29648,0.04173,142.53290,0.24643,341,1,0.54176,-0.03666,1,0.20313,0.11204,0,,0.35556,0.35203,8.44497,0.90405,1,0.70509,0.24696,10.60240,0.90691,1,0,0.00000,22,
0,NewMedia,8711,143.10806,507837605995,0.51967,0.00696,142.84509,0.26297,342,1,0.38088,0.20281,1,0.20313,0.11204,0,,0.35192,0.35802,9.04623,0.89403,1,0.70100,0.25426,11.33379,0.88752,1,0,0.00000,22,
0,NewMedia,8741,143.60083,507842533563,0.39583,0.22128,143.17355,0.42728,343,1,0.54081,0.27970,1,0.20313,0.11204,0,,0.35746,0.36277,9.35616,0.93475,1,0.70599,0.26034,11.23819,0.93782,1,0,0.00000,22,
0,NewMedia,8758,143.88019,507845327302,0.54640,0.38287,143.66653,0.21367,344,1,0.58486,0.66514,1,0.20313,0.11204,0,,0.36058,0.37980,7.88896,0.89757,1,0.70842,0.26879,10.75855,0.89610,1,0,0.00000,22,
0,NewMedia,8806,144.66852,507853210736,0.66564,0.59143,144.43860,0.22993,345,1,0.51656,0.35573,0,0.29792,0.65648,0,,0.33518,0.38270,9.13519,0.91053,0,0.68441,0.30014,9.83814,0.90907,0,0,0.00000,22,
0,NewMedia,8818,144.86572,507855182588,0.41028,0.31492,144.78354,0.08218,346,1,0.47264,0.50547,1,0.23385,0.70370,0,,0.33829,0.38749,7.80361,0.94383,0,0.68605,0.30018,9.34837,0.94691,1,0,0.00000,21,
0,NewMedia,8837,145.17810,507858306299,0.48459,0.79700,144.98071,0.19739,347,1,0.45836,1.22671,1,0.40781,0.85741,0,,0.34528,0.39299,6.76452,0.92582,1,0.69126,0.29568,9.85000,0.92385,1,0,0.00000,21,
0,NewMedia,8865,145.63785,507862903995,0.51939,1.01034,145.39139,0.24648,348,1,0.57156,1.01684,1,0.67656,0.99074,0,,0.35712,0.39997,6.92569,0.90261,0,0.70266,0.31278,9.81537,0.90064,1,0,0.00000,20,
0,NewMedia,8885,145.96649,507866190189,0.59667,0.84615,145.70383,0.26265,349,1,0.59971,0.86932,1,0.64948,0.95370,0,,0.35279,0.40506,9.19208,0.88504,1,0.70250,0.31171,9.50377,0.88790,1,0,0.00000,20,
0,NewMedia,8910,146.37711,507870296468,0.63693,0.86004,145.98288,0.39424,350,1,0.68473,0.86773,1,0.65781,0.97037,0,,0.35459,0.40808,8.64458,0.89014,1,0.70369,0.31707,10.09800,0.87970,1,0,0.00000,20,
0,NewMedia,8933,146.75534,507874078916,0.65134,0.83349,146.39349,0.36185,351,1,0.63970,0.75650,1,0.66771,0.97870,0,,0.35533,0.41161,8.41322,0.88394,1,0.70540,0.31732,11.05133,0.88248,1,0,0.00000,20,
0,NewMedia,8963,147.24783,507879003630,0.64457,0.79211,146.77142,0.47641,352,1,0.70674,0.85702,1,0.66771,0.97870,0,,0.35312,0.41657,7.64574,0.92062,1,0.70270,0.32216,10.26974,0.91411,1,0,0.00000,20,
0,NewMedia,8984,147.59271,507882452487,0.52568,0.52729,147.36295,0.22977,353,1,0.55320,0.45047,1,0.66979,0.88796,0,,0.35223,0.40360,8.08844,0.93475,1,0.69967,0.30950,10.06328,0.93782,1,0,0.00000,20,
0,NewMedia,9001,147.87238,507885249119,0.59988,0.46749,147.60934,0.26303,354,1,0.58744,0.54518,1,0.64427,0.50556,0,,0.35409,0.39739,8.56006,0.92566,1,0.70386,0.30139,10.30794,0.92420,1,0,0.00000,20,
0,NewMedia,9027,148.29929,507889518270,0.59853,0.53580,147.88876,0.41052,355,1,0.54259,0.31810,0,0.64688,0.28056,0,,0.35866,0.39232,7.19534,0.91053,0,0.70777,0.30142,7.92568,0.91361,0,536,0.00000,19,
0,NewMedia,9065,148.92371,507895762397,0.59612,0.31956,148.66150,0.26221,356,1,0.59766,0.46068,1,0.47760,0.27315,0,,0.35725,0.39177,7.67534,0.92970,1,0.70513,0.29738,9.96418,0.92774,1,0,0.00000,20,
0,NewMedia,9087,149.28513,507899376743,0.59671,0.38675,148.94009,0.34503,357,1,0.56904,0.42431,1,0.48490,0.25648,0,,0.35817,0.39071,7.43581,0.94006,1,0.70657,0.29642,10.09005,0.94313,1,0,0.00000,19,
0,NewMedia,9102,149.53152,507901840533,0.57689,0.37384,149.30170,0.22981,358,1,0.52191,0.17769,1,0.48490,0.25648,0,,0.35385,0.38208,8.58802,0.89691,1,0.70073,0.28571,10.11469,0.89998,1,0,0.00000,19,
0,NewMedia,9133,150.04086,507906934071,0.51065,0.16688,149.59735,0.44351,359,1,0.61073,0.44681,1,0.48490,0.25648,0,,0.35469,0.38715,8.70804,0.92212,1,0.70086,0.29429,10.81716,0.91561,1,0,0.00000,18,
0,NewMedia,9150,150.32007,507909726006,0.59540,0.33306,150.10666,0.21339,360,1,0.59567,0.25999,1,0.48646,0.24074,0,,0.35230,0.38760,8.99377,0.95114,1,0.69928,0.29364,10.91255,0.94464,1,0,0.00000,18,
0,NewMedia,9176,150.74704,507913995830,0.58093,0.28628,150.33640,0.41066,361,1,0.50630,-0.18259,0,0.48594,0.23519,0,,0.34719,0.38930,8.72173,0.95896,0,0.69457,0.29133,10.34777,0.96204,0,537,0.00000,18,
0,NewMedia,9195,151.05939,507917119377,0.72496,0.55375,151.00998,0.04942,362,1,0.66568,-0.25139,1,0.48542,0.23426,0,,0.96699,0.58522,10.29436,0.92870,1,0.69457,0.29133,10.34777,0.93178,0,0,0.00000,19,
